tweet_id,airline_sentiment,split
569255845394952192,negative,train
569255493610442752,negative,train
569255280275369984,negative,test
569254331725139968,neutral,train
569254020457635840,negative,test
569252529596297217,negative,train
569251768770502656,negative,train
569250912784519168,negative,train
569250842894733312,negative,test
569250176369471489,negative,train
569250085516681216,neutral,validation
569248904866336768,negative,test
569248702092541952,negative,train
569248055817404416,negative,train
569247724496822272,negative,train
569247351392616448,negative,train
569245091602124800,negative,train
569244182155534336,negative,train
569243229138202624,negative,validation
569242876909109248,negative,test
569242798953594880,negative,train
569242715759779840,negative,train
569242689348071425,negative,train
569242665956610048,negative,train
569239823820705793,negative,train
569238014418944000,negative,validation
569237713016229888,negative,train
569236557367939072,positive,train
569235727558447105,negative,train
569235155061227520,negative,train
569234924785414145,negative,test
569234280632754176,positive,train
569233955951480832,neutral,test
569233400592257024,negative,test
569232776454483969,negative,test
569232748663214080,neutral,train
569232738655412225,negative,test
569231300843970561,negative,train
569230652433936384,positive,validation
569229483288317952,neutral,train
569229056362876928,negative,train
569228870177591298,negative,train
569228788481069057,negative,train
569228110937202688,neutral,train
569227063300718593,neutral,train
569226723738324992,negative,train
569226248393662464,negative,validation
569226157901684736,neutral,train
569226128168062976,negative,train
569225563417620480,negative,validation
569225489329598464,negative,train
569225412540174336,neutral,train
569225196386660352,negative,validation
569225085330071554,neutral,train
569224755426930689,negative,train
569223862941929472,positive,train
569223781593403392,neutral,validation
569223447005433856,positive,validation
569222729125253121,neutral,train
569221828025167872,negative,train
569221317486116864,negative,train
569221213026971649,positive,train
569220096490483712,negative,train
569219456506814464,negative,train
569219080080658432,neutral,train
569218789834821632,negative,test
569217012980805632,neutral,train
569216546779705344,neutral,train
569215950597201921,negative,train
569215124562554880,negative,train
569215035089690624,positive,validation
569212457706782720,neutral,train
569212300265017345,negative,train
569211825218318336,negative,train
569211553930743809,negative,train
569210501059604480,negative,train
569210406222344192,neutral,test
569210394046275586,negative,train
569209306874122241,neutral,train
569209051260678144,neutral,test
569209016276004864,neutral,train
569208488217485312,negative,train
569208317408514048,negative,train
569208236487745536,negative,train
569208219072991233,negative,train
569208051145650177,negative,train
569207912251289600,positive,train
569207235953307648,negative,train
569207022597509120,negative,test
569206711443181569,positive,test
569206447608877056,negative,train
569206387483525120,neutral,validation
569206183283843072,negative,train
569206152510226432,negative,test
569206071081832448,neutral,validation
569205327465476096,negative,train
569204914649489408,negative,validation
569204692401590273,neutral,train
569204474155282433,negative,validation
569204038811717632,negative,train
569203705750237184,negative,train
569203468419751936,negative,train
569202278298755072,negative,train
569202179476754432,negative,validation
569201464658173952,negative,train
569200932577280000,negative,train
569197910895812608,neutral,train
569197350901714944,negative,test
569195435736244225,neutral,validation
569194554290774016,positive,train
569192081618370560,positive,validation
569189483469410305,neutral,validation
569188394716278786,negative,train
569186384121954305,neutral,train
569186177238110208,neutral,validation
569185684268789761,negative,train
569184886424268800,negative,train
569184833361936387,neutral,validation
569183494259273728,negative,test
569183099495383040,negative,test
569181890998964224,negative,validation
569181243385909249,negative,validation
569180845594046464,neutral,train
569180541662027779,positive,train
569180531742486528,negative,train
569179898532761600,negative,train
569179843247517698,negative,train
569179631409958912,negative,train
569176969872605184,negative,train
569176007225188352,negative,validation
569175548632698881,negative,train
569175432702107648,positive,train
569174663089287169,negative,train
569173103009525760,positive,train
569172793608278016,negative,test
569172570932690947,negative,train
569171631756546048,negative,validation
569171003852468224,positive,train
569170590831132672,positive,train
569170372018499584,negative,train
569169704805371904,negative,train
569168515674058752,negative,test
569168436280098816,negative,train
569168102212001793,neutral,train
569168016136495104,neutral,train
569166753101684736,negative,train
569165654848204800,positive,train
569165556722503681,positive,train
569165378359656448,negative,train
569165227847102465,negative,validation
569165128366755840,negative,validation
569165102307545088,negative,train
569164886397353985,negative,train
569164064636727298,negative,validation
569163696041172992,positive,train
569162467051474944,negative,test
569162276403609600,positive,train
569161583718473728,negative,validation
569160924960919552,positive,test
569159814426853376,negative,train
569159068834623489,positive,validation
569158546404864001,negative,validation
569158261301227520,negative,train
569158165176164353,negative,validation
569155784988164098,positive,train
569155666440355840,negative,validation
569155235156856833,negative,train
569154652735803392,negative,test
569154129362186240,negative,train
569153793058672641,negative,train
569153249917452288,negative,train
569153098595192832,negative,validation
569153071093297152,neutral,train
569152201278525440,negative,train
569151232738095105,negative,train
569151206028931072,negative,train
569150371706200064,neutral,train
569149949989879808,negative,train
569149358802759680,neutral,validation
569148485519462400,positive,train
569148114193530881,positive,validation
